"Codigo";"Descripcion";"Clasificador";"Indice_IPC";"v_m_IPC";"v_i_a_IPC";"Region";"Periodo_codificado"
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;607.7867;5.70;65.80;Nacional;Enero - 2022
12;Bienes y servicios varios;Nivel general y divisiones COICOP;526.8939;4.90;42.30;GBA;Enero - 2022
12;Bienes y servicios varios;Nivel general y divisiones COICOP;520.3305;3.80;41.80;Pampeana;Enero - 2022
12;Bienes y servicios varios;Nivel general y divisiones COICOP;543.986;3.00;41.20;Noreste;Enero - 2022
12;Bienes y servicios varios;Nivel general y divisiones COICOP;532.5289;4.90;42.60;Noroeste;Enero - 2022
12;Bienes y servicios varios;Nivel general y divisiones COICOP;515.2673;3.60;39.00;Cuyo;Enero - 2022
12;Bienes y servicios varios;Nivel general y divisiones COICOP;514.3429;3.20;39.20;Patagonia;Enero - 2022
12;Bienes y servicios varios;Nivel general y divisiones COICOP;524.7001;4.30;41.80;Nacional;Enero - 2022
Estacional;Na;Categorias;686.9871;9.20;64.50;GBA;Enero - 2022
Estacional;Na;Categorias;648.2796;9.70;57.20;Pampeana;Enero - 2022
Estacional;Na;Categorias;613.1984;6.50;46.90;Noreste;Enero - 2022
Estacional;Na;Categorias;643.366;9.70;49.20;Noroeste;Enero - 2022
Estacional;Na;Categorias;608.3992;8.70;47.50;Cuyo;Enero - 2022
Estacional;Na;Categorias;580.884;4.00;57.00;Patagonia;Enero - 2022
Estacional;Na;Categorias;658.2543;9.00;58.90;Nacional;Enero - 2022
Núcleo;Na;Categorias;613.693;3.30;55.40;GBA;Enero - 2022
Núcleo;Na;Categorias;632.7061;3.10;52.30;Pampeana;Enero - 2022
Núcleo;Na;Categorias;652.9949;3.00;51.90;Noreste;Enero - 2022
Núcleo;Na;Categorias;631.7563;3.50;52.60;Noroeste;Enero - 2022
Núcleo;Na;Categorias;655.3385;3.70;55.30;Cuyo;Enero - 2022
Núcleo;Na;Categorias;609.4888;3.80;55.10;Patagonia;Enero - 2022
Núcleo;Na;Categorias;625.1594;3.30;54.00;Nacional;Enero - 2022
Regulados;Na;Categorias;491.6655;3.00;36.30;GBA;Enero - 2022
Regulados;Na;Categorias;519.9968;2.60;33.00;Pampeana;Enero - 2022
Regulados;Na;Categorias;533.6551;3.10;34.30;Noreste;Enero - 2022
Regulados;Na;Categorias;550.957;2.00;33.10;Noroeste;Enero - 2022
Regulados;Na;Categorias;546.5953;2.70;33.80;Cuyo;Enero - 2022
Regulados;Na;Categorias;555.2174;2.60;33.80;Patagonia;Enero - 2022
Regulados;Na;Categorias;512.3766;2.80;34.60;Nacional;Enero - 2022
B;Na;Bienes y servicios;650.5218;3.90;54.40;GBA;Enero - 2022
B;Na;Bienes y servicios;656.7617;3.80;52.10;Pampeana;Enero - 2022
B;Na;Bienes y servicios;659.3892;3.30;49.90;Noreste;Enero - 2022
B;Na;Bienes y servicios;646.7598;4.10;51.60;Noroeste;Enero - 2022
B;Na;Bienes y servicios;666.8606;3.60;53.00;Cuyo;Enero - 2022
B;Na;Bienes y servicios;636.9132;3.50;53.90;Patagonia;Enero - 2022
B;Na;Bienes y servicios;653.0302;3.80;53.10;Nacional;Enero - 2022
S;Na;Bienes y servicios;510.1366;3.90;48.70;GBA;Enero - 2022
S;Na;Bienes y servicios;509.6358;4.10;41.60;Pampeana;Enero - 2022
S;Na;Bienes y servicios;515.8782;3.90;42.00;Noreste;Enero - 2022
S;Na;Bienes y servicios;533.9785;3.80;38.70;Noroeste;Enero - 2022
S;Na;Bienes y servicios;529.1537;5.60;41.50;Cuyo;Enero - 2022
S;Na;Bienes y servicios;491.3051;4.00;41.90;Patagonia;Enero - 2022
S;Na;Bienes y servicios;511.9611;4.00;44.50;Nacional;Enero - 2022
0;Nivel general;Nivel general y divisiones COICOP;620.5007;4.60;53.80;GBA;Febrero - 2022
0;Nivel general;Nivel general y divisiones COICOP;641.3956;4.70;51.10;Pampeana;Febrero - 2022
0;Nivel general;Nivel general y divisiones COICOP;658.0826;5.00;50.00;Noreste;Febrero - 2022
0;Nivel general;Nivel general y divisiones COICOP;648.7805;4.90;50.90;Noroeste;Febrero - 2022
0;Nivel general;Nivel general y divisiones COICOP;661.1462;5.40;52.00;Cuyo;Febrero - 2022
0;Nivel general;Nivel general y divisiones COICOP;623.903;4.80;52.30;Patagonia;Febrero - 2022
0;Nivel general;Nivel general y divisiones COICOP;633.4341;4.70;52.30;Nacional;Febrero - 2022
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;681.4654;8.60;58.80;GBA;Febrero - 2022
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;693.6278;6.70;54.30;Pampeana;Febrero - 2022
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;716.4709;6.30;49.80;Noreste;Febrero - 2022
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;693.5612;6.30;52.30;Noroeste;Febrero - 2022
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;710.6436;7.50;54.50;Cuyo;Febrero - 2022
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;630.033;6.00;52.30;Patagonia;Febrero - 2022
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;687.1658;7.50;55.80;Nacional;Febrero - 2022
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;509.6969;2.70;48.40;GBA;Febrero - 2022
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;513.7363;2.40;50.90;Pampeana;Febrero - 2022
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;554.0292;4.00;59.10;Noreste;Febrero - 2022
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;523.9095;2.80;50.80;Noroeste;Febrero - 2022
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;513.7729;2.90;48.60;Cuyo;Febrero - 2022
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;506.4848;2.50;44.90;Patagonia;Febrero - 2022
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;514.0762;2.70;49.70;Nacional;Febrero - 2022
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;673.7573;2.90;71.40;GBA;Febrero - 2022
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;657.8142;3.90;64.40;Pampeana;Febrero - 2022
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;608.9254;3.10;64.30;Noreste;Febrero - 2022
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;637.5937;3.30;61.00;Noroeste;Febrero - 2022
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;629.0696;3.70;57.90;Cuyo;Febrero - 2022
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;608.1343;5.30;71.60;Patagonia;Febrero - 2022
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;657.5762;3.40;67.20;Nacional;Febrero - 2022
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;480.7991;2.50;32.50;GBA;Febrero - 2022
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;493.0212;3.70;26.70;Pampeana;Febrero - 2022
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;532.3501;2.50;35.10;Noreste;Febrero - 2022
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;557.9594;0.40;26.40;Noroeste;Febrero - 2022
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;562.7882;4.00;26.20;Cuyo;Febrero - 2022
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;546.7146;2.90;38.00;Patagonia;Febrero - 2022
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;498.9476;2.80;30.10;Nacional;Febrero - 2022
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;635.6042;4.30;47.80;GBA;Febrero - 2022
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;620.6398;4.70;47.00;Pampeana;Febrero - 2022
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;630.6056;4.80;43.00;Noreste;Febrero - 2022
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;608.1331;4.20;44.30;Noroeste;Febrero - 2022
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;623.3603;4.30;47.20;Cuyo;Febrero - 2022
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;648.6312;3.70;46.00;Patagonia;Febrero - 2022
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;628.3237;4.40;46.90;Nacional;Febrero - 2022
06;Salud;Nivel general y divisiones COICOP;652.1907;3.10;53.50;GBA;Febrero - 2022
06;Salud;Nivel general y divisiones COICOP;728.4243;3.80;53.40;Pampeana;Febrero - 2022
06;Salud;Nivel general y divisiones COICOP;762.85;4.80;50.40;Noreste;Febrero - 2022
06;Salud;Nivel general y divisiones COICOP;733.0798;4.30;50.70;Noroeste;Febrero - 2022
06;Salud;Nivel general y divisiones COICOP;757.962;4.30;55.10;Cuyo;Febrero - 2022
06;Salud;Nivel general y divisiones COICOP;705.267;4.40;50.80;Patagonia;Febrero - 2022
06;Salud;Nivel general y divisiones COICOP;696.1161;3.60;53.10;Nacional;Febrero - 2022
07;Transporte;Nivel general y divisiones COICOP;633.8206;4.10;53.30;GBA;Febrero - 2022
07;Transporte;Nivel general y divisiones COICOP;733.7331;5.50;56.20;Pampeana;Febrero - 2022
07;Transporte;Nivel general y divisiones COICOP;741.5623;5.80;55.90;Noreste;Febrero - 2022
07;Transporte;Nivel general y divisiones COICOP;659.1657;5.70;52.60;Noroeste;Febrero - 2022
07;Transporte;Nivel general y divisiones COICOP;763.9151;6.10;59.10;Cuyo;Febrero - 2022
07;Transporte;Nivel general y divisiones COICOP;798.9526;5.40;59.90;Patagonia;Febrero - 2022
07;Transporte;Nivel general y divisiones COICOP;687.1919;4.90;55.00;Nacional;Febrero - 2022
08;Comunicación;Nivel general y divisiones COICOP;547.9454;1.60;27.20;GBA;Febrero - 2022
08;Comunicación;Nivel general y divisiones COICOP;537.811;1.10;23.90;Pampeana;Febrero - 2022
08;Comunicación;Nivel general y divisiones COICOP;551.0261;1.60;29.20;Noreste;Febrero - 2022
08;Comunicación;Nivel general y divisiones COICOP;585.1511;1.90;27.90;Noroeste;Febrero - 2022
08;Comunicación;Nivel general y divisiones COICOP;525.7136;2.70;30.00;Cuyo;Febrero - 2022
08;Comunicación;Nivel general y divisiones COICOP;502.5943;0.60;26.50;Patagonia;Febrero - 2022
08;Comunicación;Nivel general y divisiones COICOP;544.0338;1.50;26.30;Nacional;Febrero - 2022
09;Recreación y cultura;Nivel general y divisiones COICOP;612.9475;1.40;47.50;GBA;Febrero - 2022
09;Recreación y cultura;Nivel general y divisiones COICOP;601.3228;2.40;44.30;Pampeana;Febrero - 2022
09;Recreación y cultura;Nivel general y divisiones COICOP;600.5405;4.10;42.70;Noreste;Febrero - 2022
09;Recreación y cultura;Nivel general y divisiones COICOP;610.4035;4.20;47.50;Noroeste;Febrero - 2022
09;Recreación y cultura;Nivel general y divisiones COICOP;606.1146;3.50;50.40;Cuyo;Febrero - 2022
09;Recreación y cultura;Nivel general y divisiones COICOP;586.6758;4.00;44.60;Patagonia;Febrero - 2022
09;Recreación y cultura;Nivel general y divisiones COICOP;606.6697;2.30;46.20;Nacional;Febrero - 2022
10;Educación;Nivel general y divisiones COICOP;536.265;2.00;65.60;GBA;Febrero - 2022
10;Educación;Nivel general y divisiones COICOP;456.7887;2.70;60.60;Pampeana;Febrero - 2022
10;Educación;Nivel general y divisiones COICOP;497.3592;7.10;48.60;Noreste;Febrero - 2022
10;Educación;Nivel general y divisiones COICOP;541.8336;4.40;53.50;Noroeste;Febrero - 2022
10;Educación;Nivel general y divisiones COICOP;436.8733;2.30;47.60;Cuyo;Febrero - 2022
10;Educación;Nivel general y divisiones COICOP;380.042;2.30;41.00;Patagonia;Febrero - 2022
10;Educación;Nivel general y divisiones COICOP;495.5553;2.60;60.40;Nacional;Febrero - 2022
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;637.1043;4.40;66.20;GBA;Febrero - 2022
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;617.7078;3.00;59.10;Pampeana;Febrero - 2022
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;647.8593;4.30;65.40;Noreste;Febrero - 2022
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;669.8602;6.50;69.00;Noroeste;Febrero - 2022
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;702.949;6.10;70.40;Cuyo;Febrero - 2022
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;579.0863;7.50;67.10;Patagonia;Febrero - 2022
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;634.0233;4.30;64.10;Nacional;Febrero - 2022
12;Bienes y servicios varios;Nivel general y divisiones COICOP;550.0639;4.40;43.80;GBA;Febrero - 2022
12;Bienes y servicios varios;Nivel general y divisiones COICOP;542.3978;4.20;43.20;Pampeana;Febrero - 2022
12;Bienes y servicios varios;Nivel general y divisiones COICOP;566.0174;4.00;42.90;Noreste;Febrero - 2022
12;Bienes y servicios varios;Nivel general y divisiones COICOP;555.8753;4.40;45.20;Noroeste;Febrero - 2022
12;Bienes y servicios varios;Nivel general y divisiones COICOP;540.6685;4.90;40.30;Cuyo;Febrero - 2022
12;Bienes y servicios varios;Nivel general y divisiones COICOP;534.8272;4.00;41.00;Patagonia;Febrero - 2022
12;Bienes y servicios varios;Nivel general y divisiones COICOP;547.448;4.30;43.30;Nacional;Febrero - 2022
Estacional;Na;Categorias;744.0911;8.30;72.20;GBA;Febrero - 2022
Estacional;Na;Categorias;704.8465;8.70;66.50;Pampeana;Febrero - 2022
Estacional;Na;Categorias;664.7526;8.40;54.40;Noreste;Febrero - 2022
Estacional;Na;Categorias;697.5879;8.40;59.10;Noroeste;Febrero - 2022
Estacional;Na;Categorias;660.122;8.50;55.10;Cuyo;Febrero - 2022
Estacional;Na;Categorias;621.9957;7.10;59.20;Patagonia;Febrero - 2022
Estacional;Na;Categorias;713.7013;8.40;67.00;Nacional;Febrero - 2022
Núcleo;Na;Categorias;641.3434;4.50;55.80;GBA;Febrero - 2022
Núcleo;Na;Categorias;659.1139;4.20;52.80;Pampeana;Febrero - 2022
Núcleo;Na;Categorias;683.8584;4.70;52.80;Noreste;Febrero - 2022
Núcleo;Na;Categorias;661.0739;4.60;53.60;Noroeste;Febrero - 2022
Núcleo;Na;Categorias;689.2897;5.20;57.00;Cuyo;Febrero - 2022
Núcleo;Na;Categorias;637.3396;4.60;55.90;Patagonia;Febrero - 2022
Núcleo;Na;Categorias;652.9838;4.50;54.50;Nacional;Febrero - 2022
Regulados;Na;Categorias;503.5405;2.40;37.50;GBA;Febrero - 2022
Regulados;Na;Categorias;539.0047;3.70;34.50;Pampeana;Febrero - 2022
Regulados;Na;Categorias;551.355;3.30;34.90;Noreste;Febrero - 2022
Regulados;Na;Categorias;566.4413;2.80;34.20;Noroeste;Febrero - 2022
Regulados;Na;Categorias;570.2742;4.30;33.40;Cuyo;Febrero - 2022
Regulados;Na;Categorias;579.6957;4.40;36.50;Patagonia;Febrero - 2022
Regulados;Na;Categorias;528.2683;3.10;35.80;Nacional;Febrero - 2022
B;Na;Bienes y servicios;688.1137;5.80;56.90;GBA;Febrero - 2022
B;Na;Bienes y servicios;690.9282;5.20;54.10;Pampeana;Febrero - 2022
B;Na;Bienes y servicios;694.875;5.40;52.00;Noreste;Febrero - 2022
B;Na;Bienes y servicios;681.8787;5.40;54.00;Noroeste;Febrero - 2022
B;Na;Bienes y servicios;705.5505;5.80;55.40;Cuyo;Febrero - 2022
B;Na;Bienes y servicios;668.6395;5.00;54.90;Patagonia;Febrero - 2022
B;Na;Bienes y servicios;688.9779;5.50;55.30;Nacional;Febrero - 2022
S;Na;Bienes y servicios;521.8808;2.30;48.10;GBA;Febrero - 2022
S;Na;Bienes y servicios;525.1435;3.00;42.70;Pampeana;Febrero - 2022
S;Na;Bienes y servicios;532.0349;3.10;41.80;Noreste;Febrero - 2022
S;Na;Bienes y servicios;548.5797;2.70;40.20;Noroeste;Febrero - 2022
S;Na;Bienes y servicios;551.1962;4.20;42.00;Cuyo;Febrero - 2022
S;Na;Bienes y servicios;512.8963;4.40;44.40;Patagonia;Febrero - 2022
S;Na;Bienes y servicios;526.332;2.80;44.90;Nacional;Febrero - 2022
0;Nivel general;Nivel general y divisiones COICOP;661.8688;6.70;55.90;GBA;Marzo - 2022
0;Nivel general;Nivel general y divisiones COICOP;683.9059;6.60;53.70;Pampeana;Marzo - 2022
0;Nivel general;Nivel general y divisiones COICOP;705.7838;7.20;55.70;Noreste;Marzo - 2022
0;Nivel general;Nivel general y divisiones COICOP;692.6827;6.80;54.60;Noroeste;Marzo - 2022
0;Nivel general;Nivel general y divisiones COICOP;706.0617;6.80;55.50;Cuyo;Marzo - 2022
0;Nivel general;Nivel general y divisiones COICOP;670.3019;7.40;57.30;Patagonia;Marzo - 2022
0;Nivel general;Nivel general y divisiones COICOP;676.0566;6.70;55.10;Nacional;Marzo - 2022
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;722.8456;6.10;60.60;GBA;Marzo - 2022
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;748.2639;7.90;58.90;Pampeana;Marzo - 2022
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;771.919;7.70;56.50;Noreste;Marzo - 2022
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;753.5568;8.70;59.90;Noroeste;Marzo - 2022
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;774.9899;9.10;61.60;Cuyo;Marzo - 2022
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;687.9749;9.20;59.80;Patagonia;Marzo - 2022
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;736.9451;7.20;59.70;Nacional;Marzo - 2022
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;540.3935;6.00;48.10;GBA;Marzo - 2022
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;542.4403;5.60;49.20;Pampeana;Marzo - 2022
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;575.0959;3.80;56.40;Noreste;Marzo - 2022
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;551.3098;5.20;49.00;Noroeste;Marzo - 2022
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;544.9294;6.10;48.10;Cuyo;Marzo - 2022
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;540.8387;6.80;45.90;Patagonia;Marzo - 2022
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;543.6306;5.70;48.80;Nacional;Marzo - 2022
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;765.5852;13.60;67.60;GBA;Marzo - 2022
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;717.7743;9.10;67.50;Pampeana;Marzo - 2022
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;654.5276;7.50;70.70;Noreste;Marzo - 2022
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;678.6208;6.40;61.70;Noroeste;Marzo - 2022
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;676.6914;7.60;62.00;Cuyo;Marzo - 2022
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;661.8833;8.80;75.80;Patagonia;Marzo - 2022
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;728.959;10.90;67.30;Nacional;Marzo - 2022
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;521.0635;8.40;42.20;GBA;Marzo - 2022
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;522.8195;6.00;32.60;Pampeana;Marzo - 2022
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;614.455;15.40;52.80;Noreste;Marzo - 2022
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;589.3957;5.60;31.50;Noroeste;Marzo - 2022
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;597.9837;6.30;30.90;Cuyo;Marzo - 2022
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;595.8181;9.00;47.60;Patagonia;Marzo - 2022
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;537.1626;7.70;38.30;Nacional;Marzo - 2022
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;662.7936;4.30;49.40;GBA;Marzo - 2022
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;648.9746;4.60;48.70;Pampeana;Marzo - 2022
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;654.1684;3.70;44.10;Noreste;Marzo - 2022
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;634.8449;4.40;46.20;Noroeste;Marzo - 2022
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;655.7286;5.20;49.40;Cuyo;Marzo - 2022
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;673.9692;3.90;48.70;Patagonia;Marzo - 2022
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;655.8863;4.40;48.70;Nacional;Marzo - 2022
06;Salud;Nivel general y divisiones COICOP;688.1142;5.50;55.70;GBA;Marzo - 2022
06;Salud;Nivel general y divisiones COICOP;760.4544;4.40;53.60;Pampeana;Marzo - 2022
06;Salud;Nivel general y divisiones COICOP;797.4739;4.50;52.90;Noreste;Marzo - 2022
